# Timestamp,Awe,Excitement,Amusement,Awkwardness,Fear,Horror,Distress,Triumph,Sadness,Surprise
0.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
0.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
1.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
2.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
3.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
4.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
5.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.5,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.6,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.7,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.8,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
6.9,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
7.0,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
7.1,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
7.2,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
7.3,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
7.4,0.0,0.3367505839605501,1.0,0.078899558785362,0.0,0.0,0.0,0.0551518297430573,0.0,0.0242668050869452
